,IttfId,PlayerName,PlayerGivenName,PlayerFamilyName,PlayerFamilyNameFirst,CountryCode,CountryName,NationalityCode,NationalityName,OrganizationCode,OrganizationName,Gender,Age,DOB,Handedness,Grip,Style,EquipmentSponsor,BladeType,RacketColoringA,RacketColoringB,RacketCoveringA,RacketCoveringB,ActiveSince,EarningsCareer,EarningsYTD,LastMatch,NextMatch,HeadShot,Bio,HeadshotR,HeadshotL
48,106660,NG Wing Nam,Wing Nam,NG,NG Wing Nam,HKG,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",F,33,08/09/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106660_Headshot_R_NG_Wing_Nam.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106660_Headshot_R_NG_Wing_Nam.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106660_Headshot_L_NG_Wing_Nam.png
49,106706,Xia Lian NI,Xia Lian,NI,NI Xia Lian,LUX,Luxembourg,LUX,Luxembourg,LUX,LUXEMBOURG,F,62,07/04/1963 00:00:00,Left Hand,Penhold,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106706_HEADSHOT_R_NI_Xialian.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106706_HEADSHOT_R_NI_Xialian.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106706_HEADSHOT_L_NI_Xialian.png
50,106814,Cedric NUYTINCK,Cedric,NUYTINCK,NUYTINCK Cedric,BEL,Belgium,BEL,Belgium,BEL,BELGIUM,M,32,01/06/1993 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106814_Headshot_R_NUYTINCK_Cedric.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106814_Headshot_R_NUYTINCK_Cedric.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106814_Headshot_L_NUYTINCK_Cedric.png
51,106995,Olufunke OSHONAIKE,Olufunke,OSHONAIKE,OSHONAIKE Olufunke,NGR,Nigeria,NGR,Nigeria,NGR,NIGERIA,F,49,10/28/1975 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106995_Headshot_R_OSHONAIKE_Olufunke.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106995_Headshot_R_OSHONAIKE_Olufunke.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/106995_Headshot_L_OSHONAIKE_Olufunke.png
52,107028,Dimitrij OVTCHAROV,Dimitrij,OVTCHAROV,OVTCHAROV Dimitrij,GER,Germany,GER,Germany,GER,GERMANY,M,37,09/02/1988 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107028_Headshot_R_Dimitrij_OVTCHAROV.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107028_Headshot_R_Dimitrij_OVTCHAROV.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107028_Headshot_L_Dimitrij_OVTCHAROV.png
53,107194,Madhurika PATKAR,Madhurika,PATKAR,PATKAR Madhurika,IND,India,IND,India,IND,INDIA,F,38,04/10/1987 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107194_Headshot_R_PATKAR_Madhurika.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107194_Headshot_R_PATKAR_Madhurika.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107194_Headshot_L_PATKAR_Madhurika.png
54,107272,Andy PEREIRA,Andy,PEREIRA,PEREIRA Andy,CUB,Cuba,CUB,Cuba,CUB,CUBA,M,36,08/31/1989 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107272_HEADSHOT_R_PEREIRA_Andy.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107272_HEADSHOT_R_PEREIRA_Andy.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107272_HEADSHOT_L_PEREIRA_Andy.png
55,107312,Jon PERSSON,Jon,PERSSON,PERSSON Jon,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,M,38,10/23/1986 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107312_Headshot_R_PERSSON_Jon.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107312_Headshot_R_PERSSON_Jon.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107312_Headshot_L_PERSSON_Jon.png
56,107321,Margaryta PESOTSKA,Margaryta,PESOTSKA,PESOTSKA Margaryta,UKR,Ukraine,UKR,Ukraine,UKR,UKRAINE,F,34,08/09/1991 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107321_Headshot_R_PESOTSKA_Margaryta.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107321_Headshot_R_PESOTSKA_Margaryta.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107321_Headshot_L_PESOTSKA_Margaryta.png
57,107445,Lubomir PISTEJ,Lubomir,PISTEJ,PISTEJ Lubomir,SVK,Slovak Republic,SVK,Slovak Republic,SVK,SLOVAK REPUBLIC,M,41,03/06/1984 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107445_Headshot_R_PISTEJ_Lubomir.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107445_Headshot_R_PISTEJ_Lubomir.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107445_Headshot_L_PISTEJ_Lubomir.png
58,107477,Sofia POLCANOVA,Sofia,POLCANOVA,POLCANOVA Sofia,AUT,Austria,AUT,Austria,AUT,AUSTRIA,F,31,09/03/1994 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107477_Headshot_R_Sofia POLCANOVA.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107477_Headshot_R_Sofia POLCANOVA.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107477_Headshot_L_Sofia POLCANOVA.png
59,107525,Georgina POTA,Georgina,POTA,POTA Georgina,HUN,Hungary,HUN,Hungary,HUN,Hungary,F,40,01/13/1985 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107525_Headshot_R_POTA_Georgina.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107525_Headshot_R_POTA_Georgina.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/107525_Headshot_L_POTA_Georgina.png
60,108204,Abdel-Kader SALIFOU,Abdel-Kader,SALIFOU,SALIFOU Abdel-Kader,BEN,Benin,BEN,Benin,BEN,BENIN,M,35,12/07/1989 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108204_Headshot_R_SALIFOU_Abdel-Kader.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108204_Headshot_R_SALIFOU_Abdel-Kader.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108204_Headshot_L_SALIFOU_Abdel-Kader.png
61,108226,Elizabeta SAMARA,Elizabeta,SAMARA,SAMARA Elizabeta,ROU,Romania,ROU,Romania,ROU,ROMANIA,F,36,04/15/1989 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108226_HEADSHOT_R_ SAMARA_Elizabeta.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108226_HEADSHOT_R_ SAMARA_Elizabeta.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108226_HEADSHOT_L_ SAMARA_Elizabeta.png
62,108470,SUH Hyo Won,Hyo Won,SUH,SUH Hyo Won,KOR,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,F,38,05/10/1987 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108470_Headshot_R_SUH_Hyowon.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108470_Headshot_R_SUH_Hyowon.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108470_Headshot_L_SUH_Hyowon.png
63,108526,Neda SHAHSAVARI,Neda,SHAHSAVARI,SHAHSAVARI Neda,IRI,Iran,IRI,Iran,IRI,I.R. Iran,F,39,09/21/1986 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108526_Headshot_R_SHAHSAVARI_Neda.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108526_Headshot_R_SHAHSAVARI_Neda.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108526_Headshot_L_SHAHSAVARI_Neda.png
64,108843,Amelie SOLJA,Amelie,SOLJA,SOLJA Amelie,AUT,Austria,AUT,Austria,AUT,AUSTRIA,F,35,09/29/1990 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108843_Headshot_SOLJA_Amelie_R.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108843_Headshot_R_SOLJA_Amelie.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/108843_Headshot_L_SOLJA_Amelie.png
65,109002,Niagol STOYANOV,Niagol,STOYANOV,STOYANOV Niagol,ITA,Italy,ITA,Italy,ITA,ITALY,M,38,05/31/1987 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109002_Headshot_R_STOYANOV_Niagol.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109002_Headshot_R_STOYANOV_Niagol.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109002_Headshot_L_STOYANOV_Niagol.png
66,109140,Hunor SZOCS,Hunor,SZOCS,SZOCS Hunor,ROU,Romania,ROU,Romania,ROU,ROMANIA,M,33,03/24/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109140_Headshot_R_SZOCS_Hunor.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109140_Headshot_R_SZOCS_Hunor.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109140_Headshot_L_SZOCS_Hunor.png
67,109272,Melissa TAPPER,Melissa,TAPPER,TAPPER Melissa,AUS,Australia,AUS,Australia,AUS,AUSTRALIA,F,35,03/01/1990 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109272_Headshot_R_TAPPER_Melissa.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109272_HEADSHOT_R_TAPPER_Melisa.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109272_HEADSHOT_L_TAPPER_Melissa.png
68,109453,Andrea TODOROVIC,Andrea,TODOROVIC,TODOROVIC Andrea,SRB,Serbia,SRB,Serbia,SRB,SERBIA,F,32,10/21/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109453_Headshot_R_TODOROVIC_Andrea.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109453_Headshot_R_TODOROVIC_Andrea.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109453_Headshot_L_TODOROVIC_Andrea.png
69,109581,Gustavo TSUBOI,Gustavo,TSUBOI,TSUBOI Gustavo,BRA,Brazil,BRA,Brazil,BRA,BRAZIL,M,40,05/31/1985 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/TSUBOI-Gustavo_R.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/TSUBOI-Gustavo_R.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/TSUBOI-Gustavo_L.png
70,109777,Paulina VEGA,Paulina,VEGA,VEGA Paulina,CHI,Chile,CHI,Chile,CHI,CHILE,F,41,03/13/1984 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109777_Headshot_R_VEGA_Paulina.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109777_Headshot_R_VEGA_Paulina.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109777_Headshot_L_VEGA_Paulina.png
71,109946,Ricardo WALTHER,Ricardo,WALTHER,WALTHER Ricardo,GER,Germany,GER,Germany,GER,GERMANY,M,33,11/30/1991 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109946_Headshot_R_Ricardo WALTHER.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109946_Headshot_R_Ricardo WALTHER.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/109946_Headshot_L_Ricardo WALTHER.png
72,110267,XU Xin,Xin,XU,XU Xin,CHN,China,CHN,China,CHN,CHINA,M,35,01/08/1990 00:00:00,Left Hand,Penhold,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110267_HEADSHOT_R_XU_Xin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110267_HEADSHOT_R_XU_Xin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110267_HEADSHOT_L_XU_Xin.png
73,110560,Mo ZHANG,Mo,ZHANG,ZHANG Mo,CAN,Canada,CAN,Canada,CAN,CANADA,F,36,01/17/1989 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110560_Headshot_R_ZHANG_Mo.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110560_Headshot_R_ZHANG_Mo.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110560_Headshot_L_ZHANG_Mo.png
74,110602,Yaroslav ZHMUDENKO,Yaroslav,ZHMUDENKO,ZHMUDENKO Yaroslav,UKR,Ukraine,UKR,Ukraine,UKR,UKRAINE,M,37,09/24/1988 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110602_HEADSHOT_R_ZHMUDENKO_Yaroslav.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110602_HEADSHOT_R_ZHMUDENKO_Yaroslav.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110602_HEADSHOT_L_ZHMUDENKO_Yaroslav.png
75,110673,Noshad ALAMIYAN,Noshad,ALAMIYAN,ALAMIYAN Noshad,IRI,Iran,IRI,Iran,IRI,I.R. Iran,M,33,11/21/1991 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110673_Headshot_R_ALAMIYAN_Noshad.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110673_Headshot_R_ALAMIYAN_Noshad.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110673_Headshot_L_ALAMIYAN_Noshad.png
76,110726,Benedek OLAH,Benedek,OLAH,OLAH Benedek,FIN,Finland,FIN,Finland,FIN,FINLAND,M,34,03/29/1991 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110726_Headshot_R_OLAH_Benedek.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110726_Headshot_R_OLAH_Benedek.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110726_Headshot_L_OLAH_Benedek.png
77,110752,Kasumi ISHIKAWA,Kasumi,ISHIKAWA,ISHIKAWA Kasumi,JPN,Japan,JPN,Japan,JPN,JAPAN,F,32,02/23/1993 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110752_Headshot_R_ISHIKAWA_Kasumi.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110752_Headshot_R_ISHIKAWA_Kasumi.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110752_Headshot_L_ISHIKAWA_Kasumi.png
78,110797,CHENG I-Ching,I-Ching,CHENG,CHENG I-Ching,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,F,33,02/15/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110797_Headshot_R_CHENG_I_Ching.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110797_Headshot_R_CHENG_I_Ching.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110797_Headshot_L_CHENG_I_Ching.png
79,110995,Debora VIVARELLI,Debora,VIVARELLI,VIVARELLI Debora,ITA,Italy,ITA,Italy,ITA,ITALY,F,32,01/28/1993 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/110995_Headshot_R_VIVARELLI_Debora.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110995_Headshot_R_VIVARELLI_Debora.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/110995_Headshot_L_VIVARELLI_Debora.png
80,111012,Bernadette SZOCS,Bernadette,SZOCS,SZOCS Bernadette,ROU,Romania,ROU,Romania,ROU,ROMANIA,F,30,03/05/1995 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111012_Headshot_R_Bernadette SZOCS.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111012_Headshot_R_Bernadette SZOCS.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111012_Headshot_L_Bernadette SZOCS.png
81,111050,Alvaro ROBLES,Alvaro,ROBLES,ROBLES Alvaro,ESP,Spain,ESP,Spain,ESP,SPAIN,M,34,04/29/1991 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111050_Headshot_R_ROBLES_Alvaro.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111050_Headshot_R_ROBLES_Alvaro.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111050_Headshot_L_ROBLES_Alvaro.png
82,111053,Ana CODINA,Ana,CODINA,CODINA Ana,ARG,Argentina,ARG,Argentina,ARG,ARGENTINA,F,34,01/24/1991 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111053_HEADSHOT_R_CODINA_Ana.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111053_HEADSHOT_R_CODINA_Ana.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111053_HEADSHOT_L_CODINA_Ana.png
83,111065,Petrissa SOLJA,Petrissa,SOLJA,SOLJA Petrissa,GER,Germany,GER,Germany,GER,GERMANY,F,31,03/11/1994 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111065_Headshot_R_SOLJA_Petrissa.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111065_Headshot_R_SOLJA_Petrissa.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111065_Headshot_L_SOLJA_Petrissa.png
84,111066,Sabine WINTER,Sabine,WINTER,WINTER Sabine,GER,Germany,GER,Germany,GER,GERMANY,F,33,09/27/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111066_Headshot_R_WINTER_Sabine.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111066_Headshot_R_WINTER_Sabine.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111066_Headshot_L_WINTER_Sabine.png
85,111072,Maria XIAO,Maria,XIAO,XIAO Maria,ESP,Spain,ESP,Spain,ESP,SPAIN,F,31,05/19/1994 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111072_HEADSHOT_R_XIAO_Maria.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111072_HEADSHOT_R_XIAO_Maria.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111072_HEADSHOT_L_XIAO_Maria.png
86,111115,Marcelo AGUIRRE,Marcelo,AGUIRRE,AGUIRRE Marcelo,PAR,Paraguay,PAR,Paraguay,PAR,PARAGUAY,M,32,01/21/1993 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111115_Headshot_R_AGUIRRE_Marcelo.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111115_Headshot_R_AGUIRRE_Marcelo.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111115_Headshot_L_AGUIRRE_Marcelo.png
87,111213,Dora MADARASZ,Dora,MADARASZ,MADARASZ Dora,HUN,Hungary,HUN,Hungary,HUN,Hungary,F,32,09/03/1993 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111213_Headshot_R_MADARAZS_Dora.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111213_Headshot_R_MADARAZS_Dora.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111213_Headshot_L_MADARAZS_Dora.png
88,111416,Rachel MORET,Rachel,MORET,MORET Rachel,SUI,Switzerland,SUI,Switzerland,SUI,SWITZERLAND,F,35,11/23/1989 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111416_Headshot_R_MORET_Rachel.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111416_Headshot_R_MORET_Rachel.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111416_Headshot_L_MORET_Rachel.png
89,111512,Daniel GONZALEZ,Daniel,GONZALEZ,GONZALEZ Daniel,PUR,Puerto Rico,PUR,Puerto Rico,PUR,PUERTO RICO,M,32,07/18/1993 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111512_Headshot_R_GONZALEZ_Daniel.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111512_Headshot_R_GONZALEZ_Daniel.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111512_Headshot_L_GONZALEZ_Daniel.png
90,111641,Harmeet DESAI,Harmeet,DESAI,DESAI Harmeet,IND,India,IND,India,IND,INDIA,M,32,07/19/1993 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111641_Headshot_R_DESAI_Harmeet.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111641_Headshot_R_DESAI_Harmeet.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111641_Headshot_L_DESAI_Harmeet.png
91,111656,Dina MESHREF,Dina,MESHREF,MESHREF Dina,EGY,Egypt,EGY,Egypt,EGY,EGYPT,F,31,03/10/1994 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111656_HEADSHOT_R_MESHREF_Dina.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111656_HEADSHOT_R_MESHREF_Dina.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111656_HEADSHOT_L_MESHREF_Dina.png
92,111683,Gustavo GOMEZ,Gustavo,GOMEZ,GOMEZ Gustavo,CHI,Chile,CHI,Chile,CHI,CHILE,M,31,02/28/1994 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111683_HEADSHOT_R_GOMEZ_Gustavo.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111683_HEADSHOT_R_GOMEZ_Gustavo.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111683_HEADSHOT_L_GOMEZ_Gustavo.png
93,111833,Suthasini SAWETTABUT,Suthasini,SAWETTABUT,SAWETTABUT Suthasini,THA,Thailand,THA,Thailand,THA,THAILAND,F,30,12/09/1994 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111833_Headshot_R_SAWETTABUT_Suthasini.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111833_Headshot_R_SAWETTABUT_Suthasini.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111833_Headshot_L_SAWETTABUT_Suthasini.png
94,111849,Xiaona SHAN,Xiaona,SHAN,SHAN Xiaona,GER,Germany,GER,Germany,GER,GERMANY,F,42,01/18/1983 00:00:00,Right Hand,Penhold,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111849_Headshot_R_SHAN_Xiaona.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111849_Headshot_R_SHAN_Xiaona.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111849_Headshot_L_SHAN_Xiaona.png
95,111959,Khalid ASSAR,Khalid,ASSAR,ASSAR Khalid,EGY,Egypt,EGY,Egypt,EGY,EGYPT,M,32,12/10/1992 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/111959_Headshot_R_ASSAR_Khalid.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111959_Headshot_R_ASSAR_Khalid.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/111959_Headshot_L_ASSAR_Khalid.png
96,112019,CHEN Meng,Meng,CHEN,CHEN Meng,CHN,China,CHN,China,CHN,CHINA,F,31,01/15/1994 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_CHEN_Meng.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/HEADSHOT_R_CHEN_Meng.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/HEADSHOT_L_CHEN_Meng.png
