playerId,PlayerName,PlayerFamilyName,PlayerGivenName,PlayerFamilyNameFirst,Gender,Age,DOB,CountryName,CountryCode,NationalityName,NationalityCode,OrganizationName,OrganizationCode,Style,Grip,Hand,HeadShot,flagUrl
105111,Jian Fang LAY,LAY,Jian Fang,LAY Jian Fang,F,52.0,03/06/1973 00:00:00,Australia,AUS,Australia,AUS,AUSTRALIA,AUS,Attacker,Penhold,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105111_Headshot_R_LAY_Jian Fang.png,https://flagcdn.com/au.svg
105136,Emmanuel LEBESSON,LEBESSON,Emmanuel,LEBESSON Emmanuel,M,37.0,04/24/1988 00:00:00,France,FRA,France,FRA,FRANCE,FRA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105136_Headshot_R_LEBESSON_Emmanuel.png,https://flagcdn.com/fr.svg
105159,LEE Ho Ching,LEE,Ho Ching,LEE Ho Ching,F,32.0,11/24/1992 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105159_Headshot_R_LEE_Ho_Ching.png,https://flagcdn.com/hk.svg
105197,LEE Sang Su,LEE,Sang Su,LEE Sang Su,M,35.0,08/13/1990 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105197_HEADSHOT_R_LEE_Sang su.png,https://flagcdn.com/kr.svg
105233,Tahl LEIBOVITZ,LEIBOVITZ,Tahl,LEIBOVITZ Tahl,M,49.0,06/01/1976 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
105242,Antonio LEMOS,LEMOS,Antonio,LEMOS Antonio,M,39.0,02/08/1986 00:00:00,Angola,ANG,Angola,ANG,ANGOLA,ANG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ao.svg
105310,Chunli LI,LI,Chunli,LI Chunli,F,63.0,02/28/1962 00:00:00,New Zealand,NZL,New Zealand,NZL,NEW ZEALAND,NZL,Attacker,Penhold,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/nz.svg
105472,Juan LIU,LIU,Juan,LIU Juan,F,40.0,02/14/1985 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Penhold,Left,./imgs/women_headshot_default.svg,https://flagcdn.com/us.svg
105482,LIU Shiwen,LIU,Shiwen,LIU Shiwen,F,34.0,04/12/1991 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105482_HEADSHOT_R_LIU_Shiwen.png,https://flagcdn.com/cn.svg
105508,Lkhagvasuren ENKHBAT,ENKHBAT,Lkhagvasuren,ENKHBAT Lkhagvasuren,M,37.0,08/10/1988 00:00:00,Mongolia,MGL,Mongolia,MGL,MONGOLIA,MGL,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/mn.svg
105565,Trenace LOWE,LOWE,Trenace,LOWE Trenace,F,34.0,03/10/1991 00:00:00,Guyana,GUY,Guyana,GUY,GUYANA,GUY,Attacker,Shakehand,Left,./imgs/women_headshot_default.svg,https://flagcdn.com/gy.svg
105603,Anolyn LULU,LULU,Anolyn,LULU Anolyn,F,46.0,01/03/1979 00:00:00,Vanuatu,VAN,Vanuatu,VAN,VANUATU,VAN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/vu.svg
105604,Ham LULU,LULU,Ham,LULU Ham,M,37.0,06/07/1988 00:00:00,Vanuatu,VAN,Vanuatu,VAN,VANUATU,VAN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/vu.svg
105649,MA Long,MA,Long,MA Long,M,37.0,10/20/1988 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105649_Headshot_R_MA_Long.png,https://flagcdn.com/cn.svg
105678,Arisha MADAREE,MADAREE,Arisha,MADAREE Arisha,F,41.0,03/09/1984 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/za.svg
105679,Marcos MADRID,MADRID,Marcos,MADRID Marcos,M,39.0,09/06/1986 00:00:00,Mexico,MEX,Mexico,MEX,MEXICO,MEX,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105679_HEADSHOT_R_MADRID_Marcos.png,https://flagcdn.com/mx.svg
105681,Ishara MADURANGI,MADURANGI,Ishara,MADURANGI Ishara,F,35.0,05/27/1990 00:00:00,Sri Lanka,SRI,Sri Lanka,SRI,SRI LANKA,SRI,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/lk.svg
105779,Ivana MALOBABIC,MALOBABIC,Ivana,MALOBABIC Ivana,F,45.0,07/04/1980 00:00:00,Croatia,CRO,Croatia,CRO,CROATIA,CRO,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105779_Headshot_R_MALOBABIC_Ivana.png,https://flagcdn.com/hr.svg
105913,Hana MATELOVA,MATELOVA,Hana,MATELOVA Hana,F,35.0,06/08/1990 00:00:00,Czechia,CZE,Czechia,CZE,CZECH REPUBLIC,CZE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/105913_Headshot_R_MATELOVA_Hana.png,https://flagcdn.com/cz.svg
106050,Steffen MENGEL,MENGEL,Steffen,MENGEL Steffen,M,37.0,08/02/1988 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106050_Headshot_R_MENGEL_Steffen.png,https://flagcdn.com/de.svg
106068,Marta GULTI,GULTI,Marta,GULTI Marta,F,47.0,11/10/1978 00:00:00,Ethiopia,ETH,Ethiopia,ETH,ETHIOPIA,ETH,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106068_Headshot_R_Marta GULTI.png,https://flagcdn.com/et.svg
106114,Polina MIKHAILOVA,MIKHAILOVA,Polina,MIKHAILOVA Polina,F,39.0,08/31/1986 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106114_Headshot_R_MIKHAILOVA_Polina.png,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
106151,Alberto MINO,MINO,Alberto,MINO Alberto,M,35.0,08/21/1990 00:00:00,Ecuador,ECU,Ecuador,ECU,ECUADOR,ECU,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106151_Headshot_R_MINO_Alberto.png,https://flagcdn.com/ec.svg
106195,Jun MIZUTANI,MIZUTANI,Jun,MIZUTANI Jun,M,36.0,06/09/1989 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/106195_headshot.png,https://flagcdn.com/jp.svg
106200,Filip MLADENOVSKI,MLADENOVSKI,Filip,MLADENOVSKI Filip,M,41.0,11/12/1984 00:00:00,North Macedonia,MKD,North Macedonia,MKD,NORTH MACEDONIA,MKD,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/mk.svg
106208,Sejal THAKKAR,THAKKAR,Sejal,THAKKAR Sejal,F,50.0,05/05/1975 00:00:00,Kenya,KEN,Kenya,KEN,KENYA,KEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ke.svg
106296,Joao MONTEIRO,MONTEIRO,Joao,MONTEIRO Joao,M,42.0,08/29/1983 00:00:00,Portugal,POR,Portugal,POR,PORTUGAL,POR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106296_Headshot_R_MONTEIRO_Joao.png,https://flagcdn.com/pt.svg
106298,Thiago MONTEIRO,MONTEIRO,Thiago,MONTEIRO Thiago,M,44.0,06/15/1981 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106298_Headshot_R_MONTEIRO_Thiago.png,https://flagcdn.com/br.svg
106320,Victor MORAGA,MORAGA,Victor,MORAGA Victor,M,41.0,06/01/1984 00:00:00,Chile,CHI,Chile,CHI,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
106344,Jerome MORISSEAU,MORISSEAU,Jerome,MORISSEAU Jerome,M,46.0,07/14/1979 00:00:00,New Caledonia,NCL,New Caledonia,NCL,NEW CALEDONIA,NCL,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106344_Headshot_R_Jerome MORISSEAU.png,https://flagcdn.com/nc.svg
106366,Heber MOSCOSO,MOSCOSO,Heber,MOSCOSO Heber,M,38.0,08/31/1987 00:00:00,Guatemala,GUA,Guatemala,GUA,GUATEMALA,GUA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106366_Headshot_R_Heber MOSCOSO.png,https://flagcdn.com/gt.svg
106600,Marco NAVAS,NAVAS,Marco,NAVAS Marco,M,39.0,05/23/1986 00:00:00,Venezuela,VEN,Venezuela,VEN,VENEZUELA,VEN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ve.svg
106660,NG Wing Nam,NG,Wing Nam,NG Wing Nam,F,33.0,08/09/1992 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106660_Headshot_R_NG_Wing_Nam.png,https://flagcdn.com/hk.svg
106706,Xia Lian NI,NI,Xia Lian,NI Xia Lian,F,62.0,07/04/1963 00:00:00,Luxembourg,LUX,Luxembourg,LUX,LUXEMBOURG,LUX,Attacker,Penhold,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106706_HEADSHOT_R_NI_Xialian.png,https://flagcdn.com/lu.svg
106788,Yana NOSKOVA,NOSKOVA,Yana,NOSKOVA Yana,F,31.0,02/02/1994 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106788_Headshot_R_NOSKOVA_Yana.png,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
106814,Cedric NUYTINCK,NUYTINCK,Cedric,NUYTINCK Cedric,M,32.0,01/06/1993 00:00:00,Belgium,BEL,Belgium,BEL,BELGIUM,BEL,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106814_Headshot_R_NUYTINCK_Cedric.png,https://flagcdn.com/be.svg
106843,Don Ange Cedric OBA,OBA,Don Ange Cedric,OBA Don Ange Cedric,M,32.0,12/11/1992 00:00:00,Cote d'Ivoire,CIV,Cote d'Ivoire,CIV,COTE D'IVOIRE,CIV,Attacker,Penhold,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ci.svg
106848,Michal OBESLO,OBESLO,Michal,OBESLO Michal,M,36.0,08/02/1989 00:00:00,Czechia,CZE,Czechia,CZE,CZECH REPUBLIC,CZE,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/cz.svg
106868,Cecilia AKPAN,AKPAN,Cecilia,AKPAN Cecilia,F,39.0,06/13/1986 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ng.svg
106897,Monday OLABIYI,OLABIYI,Monday,OLABIYI Monday,M,42.0,04/17/1983 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,,,,./imgs/men_headshot_default.svg,https://flagcdn.com/bj.svg
106913,Felipe OLIVARES,OLIVARES,Felipe,OLIVARES Felipe,M,33.0,03/21/1992 00:00:00,Chile,CHI,Chile,CHI,CHILE,CHI,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106913_HEADSHOT_R_OLIVARES_Felipe.png,https://flagcdn.com/cl.svg
106917,Leila OLIVEIRA,OLIVEIRA,Leila,OLIVEIRA Leila,F,35.0,02/05/1990 00:00:00,Portugal,POR,Portugal,POR,PORTUGAL,POR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106917_Headshot_R_OLIVEIRA_Leila.png,https://flagcdn.com/pt.svg
106995,Olufunke OSHONAIKE,OSHONAIKE,Olufunke,OSHONAIKE Olufunke,F,50.0,10/28/1975 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/106995_Headshot_R_OSHONAIKE_Olufunke.png,https://flagcdn.com/ng.svg
107028,Dimitrij OVTCHAROV,OVTCHAROV,Dimitrij,OVTCHAROV Dimitrij,M,37.0,09/02/1988 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107028_Headshot_R_Dimitrij_OVTCHAROV.png,https://flagcdn.com/de.svg
107156,PARK Joohyun,PARK,Joohyun,PARK Joohyun,F,31.0,12/01/1993 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kr.svg
107177,Natalia PARTYKA,PARTYKA,Natalia,PARTYKA Natalia,F,36.0,07/27/1989 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Left,./imgs/women_headshot_default.svg,https://flagcdn.com/pl.svg
107194,Madhurika PATKAR,PATKAR,Madhurika,PATKAR Madhurika,F,38.0,04/10/1987 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107194_Headshot_R_PATKAR_Madhurika.png,https://flagcdn.com/in.svg
107272,Andy PEREIRA,PEREIRA,Andy,PEREIRA Andy,M,36.0,08/31/1989 00:00:00,Cuba,CUB,Cuba,CUB,CUBA,CUB,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107272_HEADSHOT_R_PEREIRA_Andy.png,https://flagcdn.com/cu.svg
107302,Szandra PERGEL,PERGEL,Szandra,PERGEL Szandra,F,36.0,12/24/1988 00:00:00,Hungary,HUN,Hungary,HUN,Hungary,HUN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107302_Headshot_R_PERGEL_Szandra.png,https://flagcdn.com/hu.svg
107312,Jon PERSSON,PERSSON,Jon,PERSSON Jon,M,39.0,10/23/1986 00:00:00,Sweden,SWE,Sweden,SWE,SWEDEN,SWE,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107312_Headshot_R_PERSSON_Jon.png,https://flagcdn.com/se.svg
107321,Margaryta PESOTSKA,PESOTSKA,Margaryta,PESOTSKA Margaryta,F,34.0,08/09/1991 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107321_Headshot_R_PESOTSKA_Margaryta.png,https://flagcdn.com/ua.svg
107324,Zsolt PETO,PETO,Zsolt,PETO Zsolt,M,37.0,11/30/1987 00:00:00,Serbia,SRB,Serbia,SRB,SERBIA,SRB,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/rs.svg
107335,Vladimir PETKOV,PETKOV,Vladimir,PETKOV Vladimir,M,40.0,10/24/1985 00:00:00,Bulgaria,BUL,Bulgaria,BUL,BULGARIA,BUL,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/bg.svg
107434,Jonathan PINO,PINO,Jonathan,PINO Jonathan,M,39.0,06/18/1986 00:00:00,Venezuela,VEN,Venezuela,VEN,VENEZUELA,VEN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ve.svg
107445,Lubomir PISTEJ,PISTEJ,Lubomir,PISTEJ Lubomir,M,41.0,03/06/1984 00:00:00,Slovak Republic,SVK,Slovak Republic,SVK,SLOVAK REPUBLIC,SVK,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107445_Headshot_R_PISTEJ_Lubomir.png,https://flagcdn.com/sk.svg
107456,Pavel PLATONOV,PLATONOV,Pavel,PLATONOV Pavel,M,42.0,09/28/1983 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107456_Headshot_R_PLATONOV_Pavel.png,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
107477,Sofia POLCANOVA,POLCANOVA,Sofia,POLCANOVA Sofia,F,31.0,09/03/1994 00:00:00,Austria,AUT,Austria,AUT,AUSTRIA,AUT,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107477_Headshot_R_Sofia POLCANOVA.png,https://flagcdn.com/at.svg
107525,Georgina POTA,POTA,Georgina,POTA Georgina,F,40.0,01/13/1985 00:00:00,Hungary,HUN,Hungary,HUN,Hungary,HUN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107525_Headshot_R_POTA_Georgina.png,https://flagcdn.com/hu.svg
107570,Ievgen PRYSHCHEPA,PRYSHCHEPA,Ievgen,PRYSHCHEPA Ievgen,M,40.0,07/31/1985 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/107570_Headshot_R_PRYSHCHEPA_Yevhen.png,https://flagcdn.com/ua.svg
107611,Qi WANG,WANG,Qi,WANG Qi,M,72.0,04/26/1953 00:00:00,Fiji,FIJ,Fiji,FIJ,FIJI,FIJ,Defender,Penhold,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/fj.svg
107658,Lorenzo RAGNI,RAGNI,Lorenzo,RAGNI Lorenzo,M,37.0,02/17/1988 00:00:00,San Marino,SMR,San Marino,SMR,SAN MARINO,SMR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/sm.svg
107707,Julian RAMOS,RAMOS,Julian,RAMOS Julian,M,37.0,10/12/1988 00:00:00,Colombia,COL,Colombia,COL,COLOMBIA,COL,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/co.svg
107762,Marco RECH DALDOSSO,RECH DALDOSSO,Marco,RECH DALDOSSO Marco,M,33.0,09/21/1992 00:00:00,Italy,ITA,Italy,ITA,ITALY,ITA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/it.svg
107893,Anastasios RINIOTIS,RINIOTIS,Anastasios,RINIOTIS Anastasios,M,42.0,04/17/1983 00:00:00,Greece,GRE,Greece,GRE,GREECE,GRE,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/gr.svg
108204,Abdel-Kader SALIFOU,SALIFOU,Abdel-Kader,SALIFOU Abdel-Kader,M,35.0,12/07/1989 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108204_Headshot_R_SALIFOU_Abdel-Kader.png,https://flagcdn.com/bj.svg
108226,Elizabeta SAMARA,SAMARA,Elizabeta,SAMARA Elizabeta,F,36.0,04/15/1989 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108226_HEADSHOT_R_ SAMARA_Elizabeta.png,https://flagcdn.com/ro.svg
108246,Vladimir SAMSONOV,SAMSONOV,Vladimir,SAMSONOV Vladimir,M,49.0,04/17/1976 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
108276,Phakpoom SANGUANSIN,SANGUANSIN,Phakpoom,SANGUANSIN Phakpoom,M,42.0,07/23/1983 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108276_HEADSHOT_R_SANGUANSIN_Phakpoom.png,https://flagcdn.com/th.svg
108289,Liopa SANTHY,SANTHY,Liopa,SANTHY Liopa,F,36.0,09/13/1989 00:00:00,Vanuatu,VAN,Vanuatu,VAN,VANUATU,VAN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/vu.svg
108425,Hermenegildo SEBASTIAO,SEBASTIAO,Hermenegildo,SEBASTIAO Hermenegildo,M,40.0,02/24/1985 00:00:00,Angola,ANG,Angola,ANG,ANGOLA,ANG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ao.svg
108470,SUH Hyo Won,SUH,Hyo Won,SUH Hyo Won,F,38.0,05/10/1987 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108470_Headshot_R_SUH_Hyowon.png,https://flagcdn.com/kr.svg
108526,Neda SHAHSAVARI,SHAHSAVARI,Neda,SHAHSAVARI Neda,F,39.0,09/21/1986 00:00:00,Iran,IRI,Iran,IRI,I.R. Iran,IRI,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108526_Headshot_R_SHAHSAVARI_Neda.png,https://flagcdn.com/ir.svg
108574,Sanil SHETTY,SHETTY,Sanil,SHETTY Sanil,M,36.0,08/16/1989 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108574_Headshot_R_SHETTY_Sanil.png,https://flagcdn.com/in.svg
108581,Alexander SHIBAEV,SHIBAEV,Alexander,SHIBAEV Alexander,M,35.0,09/09/1990 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108581_Headshot_R_SHIBAEV_Alexander.png,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
108602,Yoshua SHING,SHING,Yoshua,SHING Yoshua,M,32.0,06/20/1993 00:00:00,Vanuatu,VAN,Vanuatu,VAN,VANUATU,VAN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/vu.svg
108657,Magdalena SIKORSKA,SIKORSKA,Magdalena,SIKORSKA Magdalena,F,39.0,05/31/1986 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pl.svg
108667,Andre SILVA,SILVA,Andre,SILVA Andre,M,36.0,02/08/1989 00:00:00,Portugal,POR,Portugal,POR,PORTUGAL,POR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/pt.svg
108742,Kirill SKACHKOV,SKACHKOV,Kirill,SKACHKOV Kirill,M,38.0,08/06/1987 00:00:00,AIN,AIN,AIN,AIN,AIN,AIN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108742_Headshot_R_SKACHKOV_Kirill.png,https://upload.wikimedia.org/wikipedia/commons/6/62/F1_white_flag.svg
108824,Adrian SOH,SOH,Adrian,SOH Adrian,M,41.0,12/05/1983 00:00:00,New Zealand,NZL,New Zealand,NZL,NEW ZEALAND,NZL,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/nz.svg
108825,Mariana SAHAKIAN,SAHAKIAN,Mariana,SAHAKIAN Mariana,F,48.0,09/02/1977 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/lb.svg
108826,Samuli SOINE,SOINE,Samuli,SOINE Samuli,M,34.0,10/31/1991 00:00:00,Finland,FIN,Finland,FIN,FINLAND,FIN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/fi.svg
108843,Amelie SOLJA,SOLJA,Amelie,SOLJA Amelie,F,35.0,09/29/1990 00:00:00,Austria,AUT,Austria,AUT,AUSTRIA,AUT,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108843_Headshot_SOLJA_Amelie_R.png,https://flagcdn.com/at.svg
108875,Tetyana BILENKO,BILENKO,Tetyana,BILENKO Tetyana,F,41.0,11/23/1983 00:00:00,Ukraine,UKR,Ukraine,UKR,UKRAINE,UKR,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108875_Headshot_R_BILENKO_Tetyana.png,https://flagcdn.com/ua.svg
108955,Nikoleta STEFANOVA,STEFANOVA,Nikoleta,STEFANOVA Nikoleta,F,41.0,04/22/1984 00:00:00,Italy,ITA,Italy,ITA,ITALY,ITA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/108955_HEADSHOT_R_STEFANOVA_Nikoleta.png,https://flagcdn.com/it.svg
108956,Kinga STEFANSKA,STEFANSKA,Kinga,STEFANSKA Kinga,F,45.0,01/22/1980 00:00:00,Poland,POL,Poland,POL,POLAND,POL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pl.svg
108958,Bastian STEGER,STEGER,Bastian,STEGER Bastian,M,44.0,03/19/1981 00:00:00,Germany,GER,Germany,GER,GERMANY,GER,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/de.svg
109002,Niagol STOYANOV,STOYANOV,Niagol,STOYANOV Niagol,M,38.0,05/31/1987 00:00:00,Italy,ITA,Italy,ITA,ITALY,ITA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109002_Headshot_R_STOYANOV_Niagol.png,https://flagcdn.com/it.svg
109064,Godfrey SULTAN,SULTAN,Godfrey,SULTAN Godfrey,M,40.0,04/08/1985 00:00:00,Seychelles,SEY,Seychelles,SEY,SEYCHELLES,SEY,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/sc.svg
109140,Hunor SZOCS,SZOCS,Hunor,SZOCS Hunor,M,33.0,03/24/1992 00:00:00,Romania,ROU,Romania,ROU,ROMANIA,ROU,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109140_Headshot_R_SZOCS_Hunor.png,https://flagcdn.com/ro.svg
109272,Melissa TAPPER,TAPPER,Melissa,TAPPER Melissa,F,35.0,03/01/1990 00:00:00,Australia,AUS,Australia,AUS,AUSTRALIA,AUS,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/109272_Headshot_R_TAPPER_Melissa.png,https://flagcdn.com/au.svg
